F0101;Glaciers blancs, noirs et pierreux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2312;Landes méditerranéo-montagnardes, acidiphiles et thermophiles à genêt purgatif (Cytisus oromediterraneus);Alyssum rhodanense;Asplenium adiantum-nigrum;Avenella flexuosa;Buxus sempervirens;Calluna vulgaris;Cistus salviifolius;Cytisus oromediterraneus;Cytisus scoparius;Festuca arvernensis;Hippocrepis emerus;Juniperus oxycedrus;Lonicera etrusca;Lonicera xylosteum;Polypodium vulgare;Quercus pubescens;Rhamnus alaternus;Rubia peregrina;Saxifraga fragosor;Senecio lividus;Teucrium chamaedrys;Teucrium scorodonia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2313;Landes et maquis bas méditerranéens acidiphiles à ciste à feuilles de laurier (Cistus laurifolius);Aphyllanthes monspeliensis;Arbutus unedo;Calluna vulgaris;Carex halleriana;Cistus albidus;Cistus laurifolius;Cistus monspeliensis;Cistus salviifolius;Erica scoparia;Frica arborea;Genista germanica;Genista hispanica;Genista pilosa;Jasione montana;Juniperus oxycedrus;Lonicera etrusca;Lotus dorycnium;Lotus hirsutus;Phillyrea angustifolia;Pinus pinaster;Pinus sylvestris;Quercus ilex;Quercus petraea;Quercus pubescens;Rubia peregrina;Teucrium chamaedrys;Thymus vulgaris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2401;Fourrés arbustifs et maquis hauts méditerranéens à bruyère arborescente (Erica arborea) des sols acides;Arbutus unedo;Avenella flexuosa;Brachypodium retusum;Calluna vulgaris;Cistus salviifolius;Cytisus scoparius;Erica scoparia;Frica arborea;Juniperus oxycedrus;Lonicera etrusca;Lonicera implexa;Phillyrea angustifolia;Pinus halepensis;Pinus pinaster;Pinus pinea;Pinus sylvestris;Quercus ilex;Quercus pubescens;Quercus suber;Rubia peregrina;Rubus canescens;Ruscus aculeatus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2402;Fourrés arbustifs sempervirents, mésoméditerranéens et calcicoles;Amelanchier ovalis;Argyrolobium zanonii;Asparagus acutifolius;Brachypodium retusum;Buxus sempervirens;Cistus albidus;Clematis flammula;Cornus sanguinea;Crataegus monogyna;Cytisophyllum sessilifolium;Euphorbia characias;Ficus carica;Fumana ericifolia;Genista scorpius;Helictochloa bromoides;Jasminum fruticans;Juniperus communis;Juniperus oxycedrus;Juniperus phoenicea;Lonicera etrusca;Lonicera implexa;Melica ciliata;Ononis minutissima;Phillyrea latifolia;Pistacia terebinthus;Prunus mahaleb;Quercus coccifera;Quercus ilex;Rhamnus alaternus;Rhamnus saxatilis;Rosa sempervirens;Rubia peregrina;Rubus canescens;Sedum sediforme;Seseli galloprovinciale;Smilax aspera;Staehelina dubia;Teucrium chamaedrys;Teucrium polium;Thymus vulgaris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2403;Matorrals arborescents et bois clairs à genévrier thurifère (Juniperus thurifera) des pentes rocheuses et rocailleuses xériques;Acer monspessulanum;Amelanchier ovalis;Artemisia alba;Buxus sempervirens;Carex halleriana;Carex liparocarpos;Cotinus coggygria;Cytisophyllum sessilifolium;Festuca marginata;Fumana ericifolia;Galium corrudifolium;Genista cinerea;Globularia cordifolia;Hippocrepis emerus;Juniperus communis;Juniperus phoenicea;Juniperus thurifera;Lavandula angustifolia;Melica ciliata;Pinus nigra;Pinus sylvestris;Pistacia terebinthus;Prunus mahaleb;Quercus pubescens;Rhamnus alaternus;Sedum album;Sedum sediforme;Stachys recta;Stipa eriocaulis;Teucrium chamaedrys;Teucrium montanum;Thymus vulgaris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2404;Fourrés arbustifs calcicoles et rupicoles des pentes rocheuses à rocailleuses très sèches;Amelanchier ovalis;Buxus sempervirens;Carex halleriana;Colutea arborescens;Cornus mas;Cornus sanguinea;Cotinus coggygria;Cotoneaster delphinensis;Cotoneaster integerrimus;Cotoneaster nebrodensis;Cotoneaster tomentosus;Cytisophyllum sessilifolium;Genista cinerea;Hippocrepis emerus;Inula montana;Juniperus communis;Juniperus thurifera;Laburnum anagyroides;Ligustrum vulgare;Lonicera etrusca;Melica ciliata;Pistacia terebinthus;Polygonatum odoratum;Prunus mahaleb;Pseudoturritis turrita;Rhamnus alaternus;Rhamnus alpina;Rhamnus cathartica;Rhamnus saxatilis;Rubia peregrina;Sorbus aria;Teucrium chamaedrys;Viburnum lantana;Vincetoxicum hirundinaria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2405;Fourrés arbustifs calcicoles des sols secs à frais des étages planitiaire et collinéen;Acer campestre;Berberis vulgaris;Bromopsis erecta;Carpinus betulus;Clematis vitalba;Cornus mas;Cornus sanguinea;Corylus avellana;Crataegus monogyna;Dioscorea communis;Euonymus europaeus;Fraxinus excelsior;Helleborus foetidus;Juniperus communis;Laburnum anagyroides;Ligustrum vulgare;Lonicera periclymenum;Lonicera xylosteum;Prunus avium;Prunus mahaleb;Prunus spinosa;Rhamnus cathartica;Ribes alpinum;Rosa agrestis;Rosa canina;Rosa rubiginosa;Sambucus nigra;Viburnum lantana;Viburnum opulus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2406;Fourrés arbustifs calcicoles des sols secs à frais de montagne;Berberis vulgaris;Betula pendula;Cornus sanguinea;Corylus avellana;Crataegus monogyna;Cytisophyllum sessilifolium;Daphne mezereum;Fraxinus excelsior;Lonicera alpigena;Lonicera nigra;Lonicera xylosteum;Populus tremula;Prunus brigantina;Prunus mahaleb;Prunus spinosa;Rhamnus alpina;Ribes alpinum;Ribes uva-crispa;Rosa canina;Rosa montana;Rosa pendulina;Rosa rubiginosa;Rosa tomentosa;Rosa villosa;Rubus canescens;Rubus idaeus;Sambucus racemosa;Sorbus aria;Sorbus aucuparia;Sorbus mougeotii;Viburnum lantana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2407;Ronciers des lisières. clairières et prémanteaux arbustifs des étages planitiaire à montagnard;Acer campestre;Cornus sanguinea;Crataegus monogyna;Cytisus scoparius;Lonicera periclymenum;Prunus mahaleb;Prunus spinosa;Pteridium aquilinum;Rosa canina;Rubus bifrons;Rubus caesius;Rubus fruticosus;Rubus idaeus;Rubus macrophyllus;Rubus ulmifolius;Rubus vestitus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2408;Fourrés arbustifs supraméditerranéens thermophiles des sols acides à neutres;Acer campestre;Berberis vulgaris;Clematis vitalba;Coriaria myrtifolia;Cornus sanguinea;Cotinus coggygria;Crataegus monogyna;Cytisophyllum sessilifolium;Dioscorea communis;Hippocrepis emerus;Juniperus communis;Ligustrum vulgare;Paliurus spina-christi;Prunus mahaleb;Prunus spinosa;Quercus pubescens;Rhamnus cathartica;Rosa agrestis;Rosa sempervirens;Rubia peregrina;Rubus canescens;Rubus ulmifolius;Smilax aspera;Spartium junceum;Viburnum lantana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2409;Fourrés arbustifs mésophiles des sols acides, aux étages planitiaire et collinéen;Acer campestre;Betula pendula;Carpinus betulus;Clematis vitalba;Cornus sanguinea;Corylus avellana;Crataegus laevigata;Crataegus monogyna;Cytisus oromediterraneus;Cytisus scoparius;Lonicera periclymenum;Populus tremula;Prunus mahaleb;Prunus spinosa;Pteridium aquilinum;Quercus petraea;Quercus pubescens;Quercus robur;Rhamnus cathartica;Rosa canina;Rubus caesius;Rubus fruticosus;Rubus ulmifolius;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2410;Fourrés arbustifs mésophiles des sols acides, aux étages montagnard et subalpin;Abies alba;Avenella flexuosa;Betula pendula;Corylus avellana;Cotoneaster integerrimus;Cotoneaster pyrenaicus;Daphne mezereum;Fagus sylvatica;Lilium martagon;Lonicera nigra;Pinus sylvestris;Populus tremula;Prenanthes purpurea;Rhamnus alpina;Rosa canina;Rosa ferruginea;Rosa pendulina;Rosa spinosissima;Rubus idaeus;Sambucus racemosa;Sorbus aria;Sorbus aucuparia;Sorbus mougeotii;Vaccinium myrtillus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2411;Fourrés arbustifs eutrophiles de sureaux (Sambucus nigra & Sambucus racemosa) et saule marsault (Salix caprea);Acer pseudoplatanus;Athyrium filix-femina;Atropa belladonna;Betula pendula;Bromopsis benekenii;Bromopsis ramosa;Bryonia dioica;Buddleja davidii;Convolvulus sepium;Corylus avellana;Chamaenerion angustifolium;Epilobium montanum;Fragaria vesca;Humulus lupulus;Impatiens glandulifera;Poa nemoralis;Populus tremula;Prenanthes purpurea;Robinia pseudoacacia;Rubus caesius;Rubus fruticosus;Rubus idaeus;Salix caprea;Sambucus nigra;Sambucus racemosa;Senecio ovatus subsp. alpestris;Sorbus aucuparia;Stachys alpina;Stachys sylvatica;Urtica dioica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2501;Saulaies arbustives riveraines des torrents de montagne à saules divers (Salix elaeagnos, Salix daphnoides, Salix purpurea);Achnatherum calamagrostis;Agrostis stolonifera;Alnus alnobetula;Alnus incana;Anthyllis vulneraria;Betula pendula;Calamagrostis epigejos;Calamagrostis pseudophragmites;Carex flacca;Cerastium arvense subsp. strictum;Equisetum arvense;Erucastrum nasturtifolium;Gypsophila repens;Hippophae rhamnoides subsp. fluviatilis;Juncus alpinoarticulatus;Linaria alpina;Myricaria germanica;Pilosella piloselloides;Rumex scutatus;Salix daphnoides;Salix elaeagnos;Salix laggeri;Salix myrsinifolia;Salix purpurea;Tolpis staticifolia;Trifolium pallescens;Trigonella alba;Tussilago farfara;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2502;Saulaies arbustives riveraines des rivières de basse altitude à saules divers (Salix purpurea, S triandra, S viminalis);Agrostis stolonifera;Ambrosia artemisiifolia;Artemisia verlotiorum;Artemisia vulgaris;Convolvulus sepium;Deschampsia cespitosa;Equisetum arvense;Galeopsis tetrahit;Lythrum salicaria;Poa trivialis;Populus alba;Populus nigra;Rorippa palustris;Rubus caesius;Salix alba;Salix daphnoides;Salix elaeagnos;Salix myrsinifolia;Salix purpurea;Salix triandra;Salix viminalis;Saponaria officinalis;Solanum dulcamara;Trigonella alba;Xanthium orientale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2503;Fourrés torrentiels et riverains des levées élevées de galets et graviers filtrants à argousier (Hippophae rhamnoides);Achnatherum calamagrostis;Agrostis stolonifera;Alnus incana;Anthyllis vulneraria;Berberis vulgaris;Betula pendula;Calamagrostis epigejos;Calamagrostis pseudophragmites;Calamagrostis varia;Carex flacca;Cornus sanguinea;Echium vulgare;Erucastrum nasturtifolium;Frangula alnus;Gypsophila repens;Hippocrepis emerus;Hippophae rhamnoides subsp. fluviatilis;Juniperus communis;Larix decidua;Ligustrum vulgare;Linaria alpina;Myricaria germanica;Picea abies;Pilosella piloselloides;Pinus sylvestris;Populus nigra;Rhamnus cathartica;Rumex scutatus;Salix daphnoides;Salix elaeagnos;Salix purpurea;Tolpis staticifolia;Trifolium pallescens;Trigonella alba;Tussilago farfara;Viburnum lantana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2504;Fourrés arbustifs méso-hygrophiles des plaines humides des bords de marais et des pentes marneuses;Alnus glutinosa;Cornus sanguinea;Corylus avellana;Crataegus monogyna;Euonymus europaeus;Frangula alnus;Hippophae rhamnoides subsp. fluviatilis;Ligustrum vulgare;Lonicera xylosteum;Molinia caerulea;Prunus padus;Rhamnus cathartica;Ribes nigrum;Rubus idaeus;Salix aurita;Salix cinerea;Salix myrsinifolia;Salix purpurea;Solanum dulcamara;Sorbus aucuparia;Viburnum lantana;Viburnum opulus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2505;Saulaies arbustives des sols marécageux asphyxiques à saule cendré (Salix cinerea) et à autres saules associés (Salix aurita, S. pentandra);Alnus glutinosa;Betula pendula;Betula pubescens;Calamagrostis canescens;Caltha palustris;Carex acutiformis;Carex appropinquata;Carex elata;Carex elongata;Carex paniculata;Carex riparia;Carex rostrata;Cirsium palustre;Convolvulus sepium;Filipendula ulmaria;Frangula alnus;Humulus lupulus;Iris pseudacorus;Juncus acutiflorus;Lysimachia vulgaris;Molinia caerulea;Osmunda regalis;Phalaris arundinacea;Phragmites australis;Salix atrocinerea;Salix aurita;Salix cinerea;Salix pentandra;Salix repens;Scrophularia auriculata;Solanum dulcamara;Solidago gigantea;Symphytum officinale;Thelypteris palustris;Thysselinum palustre;Urtica dioica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2506;Saulaies basses subalpines des marais et sols tourbeux de petits saules (Salix foetida, S caesia, S breviserrata);Agrostis stolonifera;Allium schoenoprasum;Bartsia alpina;Bellidiastrum michelii;Bistorta vivipara;Carex bicolor;Carex capillaris;Carex davalliana;Carex frigida;Carex microglochin;Carex nigra;Carex panicea;Chamorchis alpina;Equisetum variegatum;Eriophorum angustifolium;Fleocharis quinqueflora;Juncus alpinoarticulatus;Juncus triglumis;Parnassia palustris;Pinguicula vulgaris;Potentilla erecta;Primula farinosa;Salix breviserrata;Salix caesia;Salix foetida;Salix glaucosericea;Salix helvetica;Salix myrsinifolia;Saxifraga aizoides;Tofieldia calyculata;Trichophorum cespitosum;Tussilago farfara;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2507;Saulaies basses subalpines des pentes froides, à saule soyeux (Salix glaucosericea) et à saule helvétique (Salix helvetica);Adenostyles alliariae;Agrostis schraderiana;Alnus alnobetula;Astrantia minor;Bartsia alpina;Bistorta vivipara;Carex atrata;Carex frigida;Cirsium spinosissimum;Descurainia tanacetifolia;Festuca melanopsis;Geranium sylvaticum;Homogyne alpina;Imperatoria ostruthium;Luzula sylvatica subsp. sieberi;Myosotis alpestris;Pedicularis prostratospicata;Rhododendron ferrugineum;Rumex arifolius;Salix appendiculata;Salix breviserrata;Salix glaucosericea;Salix hastata;Salix helvetica;Salix laggeri;Salix myrsinifolia;Salix reticulata;Salix retusa;Selaginella selaginoides;Trifolium badium;Trollius europaeus;Valeriana tripteris;Viola biflora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2508;Aulnaies vertes et fourrés arbustifs humides similaires des étages montagnard à subalpin;Acer pseudoplatanus;Achillea macrophylla;Adenostyles alliariae;Agrostis schraderiana;Alnus alnobetula;Athyrium distentifolium;Chaerophyllum villarsil;Dryopteris dilatata;Dryopteris filix-mas;Epilobium alpestre;Geranium sylvaticum;Imperatoria ostruthium;Lactuca alpina;Oxalis acetosella;Phyteuma spicatum;Poa hybrida;Rhododendron ferrugineum;Rosa pendulina;Rumex arifolius;Salix appendiculata;Salix hastata;Salix laggeri;Saxifraga rotundifolia;Sorbus aucuparia;Sorbus chamaemespilus;Sorbus mougeotii;Tozzia alpina;Vaccinium myrtillus;Veratrum album;Viola biflora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2601;Saulaies fluviatiles de basse altitude à saule blanc (Salix alba);Aethusa cynapium subsp. elata;Agrostis stolonifera;Alnus incana;Angelica sylvestris;Arer negundo;Barbarea vulgaris;Bidens frondosa;Buddleja davidii;Carex acutiformis;Carex remota;Convolvulus sepium;Deschampsia cespitosa;Epipactis fageticola;Epipactis fibri;Fraxinus angustifolia;Humulus lupulus;Impatiens glandulifera;Inula britannica;Iris pseudacorus;Ligustrum vulgare;Lycopus europaeus;Lysimachia vulgaris;Lythrum salicaria;Parthenocissus inserta;Persicaria hydropiper;Petasites hybridus;Phalaris arundinacea;Phragmites australis;Poa palustris;Populus alba;Populus canadensis;Populus nigra;Populus x-canescens;Potentilla reptans;Reynoutria X bohemica;Rubus caesius;Salix alba;Salix elaeagnos;Salix purpurea;Salix triandra;Salix viminalis;Solanum dulcamara;Solidago gigantea;Symphyotrichum lanceolatum;Symphyotrichum X salignum;Urtica dioica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2602;Peupleraies sèches fluviatiles à peuplier noir (Populus nigra) des terrasses alluviales élevées;Acer campestre;Alnus glutinosa;Brachypodium sylvaticum;Buxus sempervirens;Carex flacca;Clematis vitalba;Cornus sanguinea;Corylus avellana;Dioscorea communis;Elymus caninus;Elytrigia repens;Equisetum arvense;Euonymus europaeus;Ficaria verna;Fraxinus angustifolia;Fraxinus excelsior;Galium album;Hedera helix;Hesperis matronalis;Hippocrepis emerus;Iris foetidissima;Ligustrum vulgare;Lonicera etrusca;Lonicera xylosteum;Melica uniflora;Melittis melissophyllum;Pinus sylvestris;Populus nigra;Rhamnus alaternus;Robinia pseudoacacia;Rubia peregrina;Rubus caesius;Rubus ulmifolius;Salix alba;Salix elaeagnos;Saponaria officinalis;Ulmus minor;Urtica dioica;Viburnum lantana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2603;Aulnaies-frênaies-peupleraies blanches riveraines des cours d'eau méditerranéens;Acer campestre;Alliaria petiolata;Alnus glutinosa;Anthriscus sylvestris;Arer negundo;Aristolochia clematitis;Arum italicum;Brachypodium sylvaticum;Bryonia dioica;Buxus sempervirens;Carex pendula;Carex sylvatica;Celtis australis;Circaea lutetiana;Cornus sanguinea;Epipactis fibri;Euonymus europaeus;Eupatorium cannabinum;Fraxinus angustifolia;Fraxinus excelsior;Geum urbanum;Hedera helix;Humulus lupulus;Inula britannica;Juglans regia;Lamium maculatum;Lunaria annua;Parietaria officinalis;Poa palustris;Populus alba;Populus canadensis;Populus nigra;Populus x-canescens;Prunus avium;Rubus caesius;Rumex sanguineus;Ruscus aculeatus;Salix alba;Sambucus nigra;Silene baccifera;Symphytum tuberosum;Ulmus minor;Urtica dioica;Viola alba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2604;Frênaies-ormaies-chênaies riveraines et alluviales des grands fleuves;Acer campestre;Acer pseudoplatanus;Aegopodium podagraria;Allium ursinum;Alnus glutinosa;Arer negundo;Brachypodium sylvaticum;Cardamine pratensis;Carex acutiformis;Carex pendula;Carex remota;Carex strigosa;Circaea lutetiana;Cornus sanguinea;Corylus avellana;Crataegus monogyna;Deschampsia cespitosa;Epipactis fageticola;Epipactis fibri;Ficaria verna;Fraxinus angustifolia;Fraxinus excelsior;Geranium robertianum;Geum urbanum;Glechoma hederacea;Hedera helix;Humulus lupulus;Lamium galeobdolon subsp. montanum;Ligustrum vulgare;Populus alba;Populus nigra;Populus x-canescens;Prunus padus;Quercus robur;Robinia pseudoacacia;Rubus caesius;Ulmus laevis;Ulmus minor;Vitis riparia X rupestris;Vitis vinifera;Vitis vinifera subsp. sylvestris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2605;Aulnaies-frênaies riveraines des sources, ruisseaux, torrents et rivières;Acer pseudoplatanus;Aegopodium podagraria;Allium ursinum;Alnus glutinosa;Alnus incana;Anemone ranunculoides;Brachypodium sylvaticum;Calamagrostis varia;Caltha palustris;Carex acutiformis;Carex pendula;Carex remota;Chaerophyllum hirsutum;Circaea lutetiana;Cornus sanguinea;Deschampsia cespitosa;Dipsacus pilosus;Equisetum hyemale;Equisetum telmateia;Ficaria verna;Fraxinus excelsior;Geranium robertianum;Geum urbanum;Hesperis matronalis;Impatiens noli-tangere;Lamium galeobdolon subsp. montanum;Prunus padus subsp. padus;Quercus robur;Ribes rubrum;Rubus caesius;Ulmus glabra;Ulmus minor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2606;Aulnaies glutineuses ou aulnaies noires marécageuses des sols méso-eutrophes;Alnus glutinosa;Angelica sylvestris;Athyrium filix-femina;Calamagrostis canescens;Caltha palustris;Carex acutiformis;Carex appropinquata;Carex elata;Carex elongata;Carex pendula;Circaea lutetiana;Convolvulus sepium;Deschampsia cespitosa;Dryopteris carthusiana;Dryopteris cristata;Dryopteris filix-mas;Equisetum telmateia;Euonymus europaeus;Eupatorium cannabinum;Filipendula ulmaria;Frangula alnus;Fraxinus excelsior;Galium aparine;Geum urbanum;Iris pseudacorus;Lysimachia vulgaris;Osmunda regalis;Phragmites australis;Ribes nigrum;Ribes rubrum;Rubus caesius;Salix aurita;Salix cinerea;Sambucus nigra;Solanum dulcamara;Thelypteris palustris;Urtica dioica;Viburnum opulus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2607;Aulnaies glutineuses et aulnaies-boulaies tourbeuses acidiphiles à sphaignes et à polytrics;Agrostis canina;Alnus glutinosa;Athyrium filix-femina;Betula pendula;Betula pubescens;Blechnum spicant;Calamagrostis canescens;Calluna vulgaris;Carex echinata;Carex elongata;Carex nigra;Dryopteris carthusiana;Dryopteris remota;Frangula alnus;Hydrocotyle vulgaris;Iris pseudacorus;Molinia caerulea;Osmunda regalis;Phegopteris connectilis;Salix aurita;Scutellaria minor;Vaccinium myrtillus;Vaccinium oxycoccos;Vaccinium uliginosum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2608;Boisements de bouleaux (Betula pendula, B. pubescens) et de conifères (Pinus mugo subsp. uncinata, Picea abies des tourbières acides de montagne;Agrostis canina;Andromeda polifolia;Avenella flexuosa;Betula pendula;Betula pubescens;Blechnum spicant;Calamagrostis villosa;Calluna vulgaris;Carex echinata;Carex nigra;Carex pauciflora;Carex rostrata;Drosera rotundifolia;Dryopteris carthusiana;Empetrum nigrum subsp. hermaphroditum;Eriophorum vaginatum;Juncus acutiflorus;Lonicera caerulea;Lysimachia europaea;Maianthemum bifolium;Melampyrum sylvaticum;Neottia cordata;Oxalis acetosella;Picea abies;Pinus mugo subsp. uncinata;Pinus sylvestris;Salix aurita;Vaccinium microcarpum;Vaccinium myrtillus;Vaccinium oxycoccos;Vaccinium uliginosum;Vaccinium vitis-idaea;Viola palustris;Sorbus aucuparia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
